grupo_1,codigo,descricao,custo_unitario,unidade,tipo
Revestimentos Cerâmicos Internos,104611,REVESTIMENTO CERÂMICO PARA PAREDES INTERNAS COM PLACAS TIPO ESMALTADA DE DIMENSÕES 60X60 CM APLICADAS NA ALTURA INTEIRA DAS PAREDES. AF_02/2023_PE,99.87,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104618,"REVESTIMENTO CERÂMICO PARA PAREDES INTERNAS COM PLACAS TIPO PASTILHA DE DIMENSÕES 2,5 X 2,5 CM (PLACAS DE 30 X 30 CM) CM APLICADAS A MEIA ALTURA DAS PAREDES. AF_02/2023",413.37,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104616,"REVESTIMENTO CERÂMICO PARA PAREDES INTERNAS COM PLACAS TIPO PASTILHA DE DIMENSÕES 2,5 X 2,5 CM (PLACAS DE 30 X 30 CM) CM APLICADAS NA ALTURA INTEIRA DAS PAREDES. AF_02/2023",402.97,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104617,REVESTIMENTO CERÂMICO PARA PAREDES INTERNAS COM PLACAS TIPO PASTILHA DE DIMENSÕES 5 X 5 CM (PLACAS DE 30 X 30 CM) CM APLICADAS A MEIA ALTURA DAS PAREDES. AF_02/2023,314.33,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104615,REVESTIMENTO CERÂMICO PARA PAREDES INTERNAS COM PLACAS TIPO PASTILHA DE DIMENSÕES 5 X 5 CM (PLACAS DE 30 X 30 CM) CM APLICADAS NA ALTURA INTEIRA DAS PAREDES. AF_02/2023,303.93,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87247,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 35X35 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M2 E 10 M2. AF_02/2023_PE,66.42,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87248,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 35X35 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M2. AF_02/2023_PE,59.01,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87246,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 35X35 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M2. AF_02/2023_PE,73.49,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104601,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 35X35 CM APLICADA EM DIAGONAL EM AMBIENTES DE ÁREA ENTRE 5 M² E 10 M². AF_02/2023_PE,71.44,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104603,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 35X35 CM APLICADA EM DIAGONAL EM AMBIENTES DE ÁREA MAIOR QUE 10 M². AF_02/2023_PE,61.51,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104599,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 35X35 CM APLICADA EM DIAGONAL EM AMBIENTES DE ÁREA MENOR QUE 5 M². AF_02/2023_PE,86.80,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87250,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 45X45 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M2 E 10 M2. AF_02/2023_PE,67.64,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87251,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 45X45 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M2. AF_02/2023_PE,59.15,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87249,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 45X45 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M2. AF_02/2023_PE,78.21,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104606,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 45X45 CM APLICADA EM DIAGONAL EM AMBIENTES DE ÁREA ENTRE 5 M² E 10 M². AF_02/2023_PE,75.62,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104607,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 45X45 CM APLICADA EM DIAGONAL EM AMBIENTES DE ÁREA MAIOR QUE 10 M². AF_02/2023_PE,62.71,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104605,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 45X45 CM APLICADA EM DIAGONAL EM AMBIENTES DE ÁREA MENOR QUE 5 M². AF_02/2023_PE,106.37,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87256,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 60X60 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M2 E 10 M2. AF_02/2023_PE,79.16,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87257,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 60X60 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M2. AF_02/2023_PE,69.60,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87255,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 60X60 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M2. AF_02/2023_PE,90.83,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104594,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 80X80 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M² E 10 M². AF_02/2023_PE,81.21,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104595,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 80X80 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M². AF_02/2023_PE,69.97,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104593,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO ESMALTADA DE DIMENSÕES 80X80 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M². AF_02/2023_PE,94.25,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87262,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕES 60X60 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M² E 10 M². AF_02/2023_PE,139.46,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87263,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕES 60X60 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M². AF_02/2023_PE,129.39,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,87261,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕES 60X60 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M². AF_02/2023_PE,152.44,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104597,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕES 80X80 CM APLICADA EM AMBIENTES DE ÁREA ENTRE 5 M² E 10 M². AF_02/2023_PE,141.90,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104598,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕES 80X80 CM APLICADA EM AMBIENTES DE ÁREA MAIOR QUE 10 M². AF_02/2023_PE,129.88,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104596,REVESTIMENTO CERÂMICO PARA PISO COM PLACAS TIPO PORCELANATO DE DIMENSÕES 80X80 CM APLICADA EM AMBIENTES DE ÁREA MENOR QUE 5 M². AF_02/2023_PE,156.47,M2,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,88648,RODAPÉ CERÂMICO DE 7CM DE ALTURA COM PLACAS TIPO ESMALTADA DE DIMENSÕES 35X35CM. AF_02/2023,8.31,M,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,88649,RODAPÉ CERÂMICO DE 7CM DE ALTURA COM PLACAS TIPO ESMALTADA DE DIMENSÕES 45X45CM. AF_02/2023,9.39,M,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,88650,RODAPÉ CERÂMICO DE 7CM DE ALTURA COM PLACAS TIPO ESMALTADA DE DIMENSÕES 60X60CM. AF_02/2023,12.72,M,COMPOSIÇÃO
Revestimentos Cerâmicos Internos,104619,RODAPÉ CERÂMICO DE 7CM DE ALTURA COM PLACAS TIPO ESMALTADA DE DIMENSÕES 80X80CM. AF_02/2023,15.07,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103741,FORNECIMENTO E INSTALAÇÃO DE BALIZADOR SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103755,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL NEW JERSEY DUPLA - 1070 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103753,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL NEW JERSEY DUPLA - 810 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103754,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL NEW JERSEY SIMPLES - 1070 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103752,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL NEW JERSEY SIMPLES - 810 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103759,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL TIPO F DUPLA - 1070 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103757,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL TIPO F DUPLA - 810 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103758,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL TIPO F SIMPLES - 1070 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103756,FORNECIMENTO E INSTALAÇÃO DE BARREIRA DE CONCRETO PERFIL TIPO F SIMPLES - 810 MM. AF_03/2022,0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103734,FORNECIMENTO E INSTALAÇÃO DE BATE RODAS SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103740,FORNECIMENTO E INSTALAÇÃO DE CALOTA SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103747,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA MALEÁVEL DUPLA, SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103746,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA MALEÁVEL SIMPLES, SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103749,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA SEMI MALEÁVEL DUPLA, SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103744,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA SEMI MALEÁVEL SIMPLES (ANCORAGEM), SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103748,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA SEMI MALEÁVEL SIMPLES, SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103745,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA SEMI-MALEAVEL DUPLA (ANCORAGEM), SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103751,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA TRIPLA ONDA DUPLA, SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103750,"FORNECIMENTO E INSTALAÇÃO DE DEFENSA METÁLICA TRIPLA ONDA SIMPLES, SOBRE SOLO. AF_03/2022",0.00,M,COMPOSIÇÃO
Sinalização Horizontal Viária,103735,FORNECIMENTO E INSTALAÇÃO DE LOMBADA SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103738,FORNECIMENTO E INSTALAÇÃO DE PRISMA SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103736,FORNECIMENTO E INSTALAÇÃO DE SEGREGADOR SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103739,FORNECIMENTO E INSTALAÇÃO DE TACHA SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103737,FORNECIMENTO E INSTALAÇÃO DE TACHÃO SOBRE ASFALTO. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Horizontal Viária,103742,"FORNECIMENTO E INSTALAÇÃO DE TERMINAL DE ANCORAGEM DE DEFENSA METÁLICA, EM BARREIRA DE CONCRETO. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103689,FORNECIMENTO E INSTALAÇÃO DE PLACA DE OBRA COM CHAPA GALVANIZADA E ESTRUTURA DE MADEIRA. AF_03/2022_PS,465.61,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103702,FORNECIMENTO E INSTALAÇÃO DE PLACA DE SINALIZAÇÃO EM CHAPA DE ALUMÍNIO EM SUPORTE DE CONCRETO. AF_03/2022,0.00,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103700,FORNECIMENTO E INSTALAÇÃO DE PLACA DE SINALIZAÇÃO EM CHAPA DE ALUMÍNIO EM SUPORTE DE MADEIRA. AF_03/2022,0.00,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103698,FORNECIMENTO E INSTALAÇÃO DE PLACA DE SINALIZAÇÃO EM CHAPA DE ALUMÍNIO EM SUPORTE METÁLICO. AF_03/2022,0.00,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103703,FORNECIMENTO E INSTALAÇÃO DE PLACA DE SINALIZAÇÃO EM CHAPA DE AÇO EM SUPORTE DE CONCRETO. AF_03/2022,0.00,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103701,FORNECIMENTO E INSTALAÇÃO DE PLACA DE SINALIZAÇÃO EM CHAPA DE AÇO EM SUPORTE DE MADEIRA. AF_03/2022,0.00,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103699,FORNECIMENTO E INSTALAÇÃO DE PLACA DE SINALIZAÇÃO EM CHAPA DE AÇO EM SUPORTE METÁLICO. AF_03/2022,0.00,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103704,FORNECIMENTO E INSTALAÇÃO DE PLACA DE SINALIZAÇÃO EM PÓRTICO E SEMI-PÓRTICO. AF_03/2022,0.00,M2,COMPOSIÇÃO
Sinalização Vertical Viária,103706,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 10,3 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103707,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 11,4 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103708,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 12,5 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103709,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 13,6 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103710,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 14,8 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103711,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 15,9 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103712,FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 17 M. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103713,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 18,1 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103714,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 19,2 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103715,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 20,3 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103716,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 21,5 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103717,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 22,6 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103718,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 23,7 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103719,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 24,8 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103720,FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 26 M. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103721,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 27,1 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103705,"FORNECIMENTO E INSTALAÇÃO DE PÓRTICO METÁLICO COM VÃO DE 9,2 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103722,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO DUPLO METÁLICO COM VÃO DE 2,7 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103723,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO DUPLO METÁLICO COM VÃO DE 3,8 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103724,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO DUPLO METÁLICO COM VÃO DE 4,9 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103725,FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO DUPLO METÁLICO COM VÃO DE 6 M. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103726,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO DUPLO METÁLICO COM VÃO DE 7,2 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103727,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO DUPLO METÁLICO COM VÃO DE 8,3 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103728,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO METÁLICO COM VÃO DE 2,7 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103729,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO METÁLICO COM VÃO DE 3,8 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103730,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO METÁLICO COM VÃO DE 4,9 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103731,FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO METÁLICO COM VÃO DE 6 M. AF_03/2022,0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103732,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO METÁLICO COM VÃO DE 7,2 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103733,"FORNECIMENTO E INSTALAÇÃO DE SEMI PÓRTICO METÁLICO COM VÃO DE 8,3 M. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103696,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE DE MADEIRA PARA PLACAS DE SINALIZAÇÃO EM CONCRETO, COM H= DE 2,5 M E SEÇÃO DE 7,5 X 7,5 CM. AF_03/2022",141.60,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103697,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE DE MADEIRA PARA PLACAS DE SINALIZAÇÃO, EM BASE DE CONCRETO, COM H= DE 2,0 M E SEÇÃO DE 7,5 X 7,5 CM. AF_03/2022",129.71,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103695,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE DE MADEIRA PARA PLACAS DE SINALIZAÇÃO, EM SOLO, COM H= DE 2,0 M E SEÇÃO DE 7,5 X 7,5 CM. AF_03/2022",101.51,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103694,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE DE MADEIRA PARA PLACAS DE SINALIZAÇÃO, EM SOLO, COM H= DE 2,5 M E SEÇÃO DE 7,5 X 7,5 CM. AF_03/2022",113.40,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103690,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE METÁLICO GALVANIZADO PARA PLACAS DE SINALIZAÇÃO EM SOLO, COM H= DE 2,5 M E DIÂMETRO DE 2''. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103693,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE METÁLICO GALVANIZADO PARA PLACAS DE SINALIZAÇÃO, EM BASE DE CONCRETO, COM H= DE 2,0 M E DIÂMETRO DE 2''. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103692,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE METÁLICO GALVANIZADO PARA PLACAS DE SINALIZAÇÃO, EM BASE DE CONCRETO, COM H= DE 2,5 M E DIÂMETRO DE 2''. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sinalização Vertical Viária,103691,"FORNECIMENTO E INSTALAÇÃO DE SUPORTE METÁLICO GALVANIZADO PARA PLACAS DE SINALIZAÇÃO, EM SOLO, COM H= DE 2,0 M E DIÂMETRO DE 2''. AF_03/2022",0.00,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,96987,"BASE METÁLICA PARA MASTRO 1 ½"" PARA SPDA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",128.40,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,96989,CAPTOR TIPO FRANKLIN PARA SPDA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023,150.52,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,104749,"CONECTOR GRAMPO METÁLICO TIPO OLHAL, PARA SPDA, PARA HASTE DE ATERRAMENTO DE 3/4'' E CABOS DE 10 A 50 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",18.74,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,104750,"CONECTOR GRAMPO METÁLICO TIPO OLHAL, PARA SPDA, PARA HASTE DE ATERRAMENTO DE 5/8'' E CABOS DE 10 A 50 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",15.29,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,104751,"CONECTOR GRAMPO PARALELO METÁLICO, PARA SPDA, PARA CABOS DE 6 A 50 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",21.22,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,104752,"CONECTOR SPLIT-BOLT, PARA SPDA, PARA CABOS ATÉ 35 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",20.30,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,104753,"CONECTOR SPLIT-BOLT, PARA SPDA, PARA CABOS ATÉ 50 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",24.58,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,104754,"CONECTOR SPLIT-BOLT, PARA SPDA, PARA CABOS ATÉ 70 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",31.92,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,104755,"CONECTOR SPLIT-BOLT, PARA SPDA, PARA CABOS ATÉ 95 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",43.31,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,96982,"CONECTOR SPLIT-BOLT, PARA SPDA, PARA CABOS DE 16 A 70 MM2 - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",0.00,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,96993,CONJUNTO DE ESTAIAMENTO PARA MASTRO DE SPDA (COMPRIMENTO DOS ESTAIS = 12 M) - FORNECIMENTO E INSTALAÇÃO. AF_08/2023,0.00,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,96990,CONJUNTO DE ESTAIAMENTO PARA MASTRO DE SPDA (COMPRIMENTO DOS ESTAIS = 2 M) - FORNECIMENTO E INSTALAÇÃO. AF_08/2023,0.00,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,96991,CONJUNTO DE ESTAIAMENTO PARA MASTRO DE SPDA (COMPRIMENTO DOS ESTAIS = 4 M) - FORNECIMENTO E INSTALAÇÃO. AF_08/2023,0.00,UN,COMPOSIÇÃO
Sistema de Proteção contra Descargas Atmosféricas - SPDA,96992,CONJUNTO DE ESTAIAMENTO PARA MASTRO DE SPDA (COMPRIMENTO DOS ESTAIS = 8 M) - FORNECIMENTO E INSTALAÇÃO. AF_08/2023,0.00,UN,COMPOSIÇÃO
